,Another_nominated,Another_won,Awards,Awards_nominated,Awards_won,BAFTA_awards_nominated,BAFTA_awards_won,Golden_Globe_awards_nominated,Golden_Globe_awards_won,Movies,Oscar_awards_nominated,Oscar_awards_won,Primetime_awards_nominated,Primetime_awards_won
6455,0,0,,0,0,0,0,0,0,Compilation,0,0,0,0
6456,0,0,,0,0,0,0,0,0,Corpse Party: Tortured Souls,0,0,0,0
6457,0,0,,0,0,0,0,0,0,Allston Xmas,0,0,0,0
6458,0,0,,0,0,0,0,0,0,Best Thing Ever by Kortney Wilson,0,0,0,0
6459,0,0,,0,0,0,0,0,0,Baby Mentalist,0,0,0,0
6460,0,0,,0,0,0,0,0,0,Club Kids: New York,0,0,0,0
6461,0,0,,0,0,0,0,0,0,Hearts and Minds,0,0,0,0
6462,0,0,,0,0,0,0,0,0,Budget Cuts,0,0,0,0
6463,0,0,,0,0,0,0,0,0,Patterns of Attraction,0,0,0,0
6464,0,0,,0,0,0,0,0,0,Boston Underdogs,0,0,0,0
6465,0,0,,0,0,0,0,0,0,Spilt Milk,0,0,0,0
6466,0,0,,0,0,0,0,0,0,Daredevils,0,0,0,0
6467,0,0,,0,0,0,0,0,0,Gates of the Sun,0,0,0,0
6468,0,0,1 nomination.,1,0,0,0,0,0,Madden NFL 25,0,0,0,0
6469,0,0,,0,0,0,0,0,0,A Case of Dollman Part II,0,0,0,0
6470,0,0,,0,0,0,0,0,0,Lost in Translation,0,0,0,0
6471,0,0,,0,0,0,0,0,0,Ask Howard with Rachel Fine,0,0,0,0
6472,0,0,,0,0,0,0,0,0,Bad Sports,0,0,0,0
6473,0,0,2 wins.,0,2,0,0,0,0,Sweet Corn,0,0,0,0
6474,0,0,,0,0,0,0,0,0,Voltage,0,0,0,0
6475,0,0,,0,0,0,0,0,0,Israel: The Royal Tour,0,0,0,0
6476,0,0,,0,0,0,0,0,0,A Moveable Feast with Fine Cooking,0,0,0,0
6477,0,1,won 1 primetime emmy. another 1 win & 21 nominations.,21,1,0,0,0,0,Houdini,0,0,0,1
6478,0,0,,0,0,0,0,0,0,America Tonight,0,0,0,0
6479,0,0,,0,0,0,0,0,0,Evasion fiscale: Le hold-up du siècle,0,0,0,0
6480,0,0,,0,0,0,0,0,0,Adarna,0,0,0,0
6481,0,0,1 nomination.,1,0,0,0,0,0,Blue Zoo,0,0,0,0
6482,0,0,,0,0,0,0,0,0,Bubba-Q,0,0,0,0
6483,0,0,2 nominations.,2,0,0,0,0,0,Gold,0,0,0,0
6484,0,0,,0,0,0,0,0,0,Bidding War,0,0,0,0
6485,0,0,,0,0,0,0,0,0,Home,0,0,0,0
6486,0,0,,0,0,0,0,0,0,2 x 2,0,0,0,0
6487,0,0,,0,0,0,0,0,0,Chasing Fairy Tail,0,0,0,0
6488,0,0,,0,0,0,0,0,0,I otsy; i deti,0,0,0,0
6489,0,0,,0,0,0,0,0,0,14.000.000.000$!!!,0,0,0,0
6490,0,0,,0,0,0,0,0,0,Special Delivery,0,0,0,0
6491,0,0,,0,0,0,0,0,0,Look Out Point,0,0,0,0
6492,0,0,,0,0,0,0,0,0,The Giving Tree Movie Trailer with Tyler Posey,0,0,0,0
6493,0,0,,0,0,0,0,0,0,Boom Town,0,0,0,0
6494,0,0,,0,0,0,0,0,0,The Fire Rises: The Creation and Impact of the Dark Knight Trilogy,0,0,0,0
6495,0,0,,0,0,0,0,0,0,Bigfoot,0,0,0,0
6496,0,0,,0,0,0,0,0,0,Ask Jack,0,0,0,0
6497,0,0,,0,0,0,0,0,0,Twilight of the Yakuza,0,0,0,0
6498,0,0,,0,0,0,0,0,0,Babylon,0,0,0,0
6499,0,0,,0,0,0,0,0,0,Circle of 8,0,0,0,0
6500,0,0,1 win & 1 nomination.,1,1,0,0,0,0,Son of Batman,0,0,0,0
6501,0,0,,0,0,0,0,0,0,Coxwell & Gerrard,0,0,0,0
6502,0,0,,0,0,0,0,0,0,One on One,0,0,0,0
6503,0,0,,0,0,0,0,0,0,A Woman Betrayed,0,0,0,0
6504,0,0,,0,0,0,0,0,0,Going Down,0,0,0,0
6505,0,0,,0,0,0,0,0,0,60' Online,0,0,0,0
6506,0,0,,0,0,0,0,0,0,This Is the End?,0,0,0,0
6507,0,0,,0,0,0,0,0,0,A Girl's Guide to Blacking Out,0,0,0,0
6508,0,0,,0,0,0,0,0,0,Bearobics: A Beary Good Workout,0,0,0,0
6509,0,0,,0,0,0,0,0,0,The Final Frontier: Pyramids in Bosnia,0,0,0,0
6510,0,0,,0,0,0,0,0,0,A.S.K.,0,0,0,0
6511,0,0,,0,0,0,0,0,0,Mini,0,0,0,0
6512,0,0,,0,0,0,0,0,0,Anthony Weiner's Latest Tactic for Dealing with the Media,0,0,0,0
6513,0,0,,0,0,0,0,0,0,50 Shades of Girls,0,0,0,0
6514,0,0,,0,0,0,0,0,0,Ryûichi Sakamoto: Playing the Orchestra 2013,0,0,0,0
6515,0,0,,0,0,0,0,0,0,The Renewal,0,0,0,0
6516,0,0,2 wins & 2 nominations.,2,2,0,0,0,0,The Journey,0,0,0,0
6517,0,0,,0,0,0,0,0,0,Return to Mogadishu: Remembering Black Hawk Down,0,0,0,0
6518,0,0,,0,0,0,0,0,0,Agora Sim!,0,0,0,0
6519,0,0,,0,0,0,0,0,0,Jane; Lyd and the Exorcist Stairs,0,0,0,0
6520,0,0,,0,0,0,0,0,0,Grapes of Hope,0,0,0,0
6521,0,0,,0,0,0,0,0,0,A French Guy Named Saba,0,0,0,0
6522,0,0,1 win.,0,1,0,0,0,0,Montauk,0,0,0,0
6523,0,0,,0,0,0,0,0,0,Fitting In,0,0,0,0
6524,0,0,2 nominations.,2,0,0,0,0,0,Backpackers,0,0,0,0
6525,0,0,,0,0,0,0,0,0,Hector: Lost Souls with Switchblades,0,0,0,0
6526,0,0,,0,0,0,0,0,0,We All Fall Down,0,0,0,0
6527,0,0,,0,0,0,0,0,0,Till Luck Do Us Part 2,0,0,0,0
6528,0,0,,0,0,0,0,0,0,New Project: La Comida,0,0,0,0
6529,0,0,,0,0,0,0,0,0,Edward Snowden's Girlfriend Is Hot,0,0,0,0
6530,0,0,,0,0,0,0,0,0,Amerikas Westküste,0,0,0,0
6531,0,0,,0,0,0,0,0,0,Ab 18!,0,0,0,0
6532,0,0,,0,0,0,0,0,0,Galileo 360°,0,0,0,0
6533,0,0,,0,0,0,0,0,0,20 y más por el arte,0,0,0,0
6534,0,0,1 win.,0,1,0,0,0,0,Junk Bonds: The Return of Junkbucket,0,0,0,0
6535,0,0,,0,0,0,0,0,0,Break It Down,0,0,0,0
6536,0,0,,0,0,0,0,0,0,Bangcockers,0,0,0,0
6537,0,0,,0,0,0,0,0,0,Holy Field Holy War,0,0,0,0
6538,0,0,,0,0,0,0,0,0,Auto × Derakkusu,0,0,0,0
6539,0,0,,0,0,0,0,0,0,Flipping San Diego,0,0,0,0
6540,0,0,,0,0,0,0,0,0,AboveGround,0,0,0,0
6541,0,0,,0,0,0,0,0,0,America: From the Ground Up!,0,0,0,0
6542,0,0,,0,0,0,0,0,0,Insatiable,0,0,0,0
6543,0,0,,0,0,0,0,0,0,American Car Prospector,0,0,0,0
6544,0,0,,0,0,0,0,0,0,Peru Collection,0,0,0,0
6545,0,0,,0,0,0,0,0,0,America in Arabic,0,0,0,0
6546,0,0,,0,0,0,0,0,0,Catch of the Day,0,0,0,0
6547,0,0,,0,0,0,0,0,0,Aandacht Aub!,0,0,0,0
6548,0,0,,0,0,0,0,0,0,Superstitions,0,0,0,0
6549,0,0,,0,0,0,0,0,0,Burial Goods,0,0,0,0
6550,0,0,,0,0,0,0,0,0,A Guy; a Girl; and Their Monster,0,0,0,0
6551,0,0,,0,0,0,0,0,0,Air Boss,0,0,0,0
6552,0,0,,0,0,0,0,0,0,Bonfire Boys,0,0,0,0
6553,0,0,,0,0,0,0,0,0,99 Problems,0,0,0,0
6554,0,0,,0,0,0,0,0,0,Chaos Comedy Presents,0,0,0,0
6555,0,0,,0,0,0,0,0,0,Surprise!,0,0,0,0
6556,0,0,,0,0,0,0,0,0,Corazón en Condominio,0,0,0,0
6557,0,0,,0,0,0,0,0,0,Act Like a Movie Star,0,0,0,0
6558,0,0,,0,0,0,0,0,0,Midnight,0,0,0,0
6559,0,0,,0,0,0,0,0,0,IRL 2.0 in Moderation,0,0,0,0
6560,0,0,,0,0,0,0,0,0,Hikyô no chi kara yattekita! Gyôten Nippon taizaiki Part 5,0,0,0,0
6561,0,0,,0,0,0,0,0,0,The Clinic on the Sea,0,0,0,0
6562,0,0,,0,0,0,0,0,0,Etüde in 1440 x 1080 XII,0,0,0,0
6563,0,0,,0,0,0,0,0,0,Exit Plan,0,0,0,0
6564,0,0,,0,0,0,0,0,0,The Jerk,0,0,0,0
6565,0,0,,0,0,0,0,0,0,Islands Without Cars with Kira: Incomparable Croatia,0,0,0,0
6566,0,0,,0,0,0,0,0,0,The Tree,0,0,0,0
6567,0,0,,0,0,0,0,0,0,Secret Liaison,0,0,0,0
6568,0,0,,0,0,0,0,0,0,Help Wanted,0,0,0,0
6569,0,0,,0,0,0,0,0,0,Becoming Ricardo: I Got the Part,0,0,0,0
6570,0,0,,0,0,0,0,0,0,Inside the American Mob,0,0,0,0
6571,0,0,,0,0,0,0,0,0,Drain,0,0,0,0
6572,0,0,,0,0,0,0,0,0,5 Minute Work Out Anywhere,0,0,0,0
6573,0,0,,0,0,0,0,0,0,Forbidden Fruit,0,0,0,0
6574,0,0,,0,0,0,0,0,0,Apartment Manager,0,0,0,0
6575,0,0,,0,0,0,0,0,0,No Regrets,0,0,0,0
6576,0,0,,0,0,0,0,0,0,Caps Club,0,0,0,0
6577,0,8,nominated for 1 golden globe. another 8 wins & 16 nominations.,16,8,0,0,1,0,Pride,0,0,0,0
6578,0,2,won 1 primetime emmy. another 2 wins.,0,2,0,0,0,0,One Last Hug: Three Days at Grief Camp,0,0,0,1
6579,0,0,,0,0,0,0,0,0,49,0,0,0,0
6580,0,0,,0,0,0,0,0,0,Blank Verse,0,0,0,0
6581,0,0,,0,0,0,0,0,0,What You Don't Know Could Kill You,0,0,0,0
6582,0,0,,0,0,0,0,0,0,Till Death,0,0,0,0
6583,0,0,,0,0,0,0,0,0,Step Right Up,0,0,0,0
6584,0,0,,0,0,0,0,0,0,Ancient Greece: The Greatest Show on Earth,0,0,0,0
6585,0,0,,0,0,0,0,0,0,Closet Genius,0,0,0,0
6586,0,0,,0,0,0,0,0,0,Michael,0,0,0,0
6587,0,0,,0,0,0,0,0,0,Abre los ojos... y mira,0,0,0,0
6588,0,0,,0,0,0,0,0,0,Bayou City,0,0,0,0
6589,0,0,,0,0,0,0,0,0,The Magician,0,0,0,0
6590,0,0,,0,0,0,0,0,0,Buona Sera News,0,0,0,0
6591,0,0,,0,0,0,0,0,0,Shirts vs. Skins,0,0,0,0
6592,0,0,,0,0,0,0,0,0,Boys Before Friends,0,0,0,0
6593,0,0,,0,0,0,0,0,0,The Writing on the Wall,0,0,0,0
6594,0,0,7 wins & 8 nominations.,8,7,0,0,0,0,Ek Villain,0,0,0,0
6595,0,0,,0,0,0,0,0,0,Called to Serve,0,0,0,0
6596,0,0,,0,0,0,0,0,0,Calling Tyrone: The Web Series,0,0,0,0
6597,0,0,,0,0,0,0,0,0,Black Out,0,0,0,0
6598,0,0,1 win.,0,1,0,0,0,0,BeanTown,0,0,0,0
6599,0,0,2 wins & 1 nomination.,1,2,0,0,0,0,Helpless,0,0,0,0
6600,0,0,1 win.,0,1,0,0,0,0,Consequences,0,0,0,0
6601,0,0,1 win & 1 nomination.,1,1,0,0,0,0,Charlie,0,0,0,0
6602,0,0,,0,0,0,0,0,0,Bad Ass,0,0,0,0
6603,0,0,,0,0,0,0,0,0,Angela,0,0,0,0
6604,0,0,,0,0,0,0,0,0,Catlands,0,0,0,0
6605,0,0,,0,0,0,0,0,0,A-Holes Anonymous,0,0,0,0
6606,0,0,,0,0,0,0,0,0,Casting(s),0,0,0,0
6607,0,0,,0,0,0,0,0,0,9 jours,0,0,0,0
6608,0,0,,0,0,0,0,0,0,Perpetual Muscle Memory,0,0,0,0
6609,0,0,1 nomination.,1,0,0,0,0,0,Acting Dead,0,0,0,0
6610,0,0,,0,0,0,0,0,0,Ghosts,0,0,0,0
6611,0,0,,0,0,0,0,0,0,Pets,0,0,0,0
6612,0,0,,0,0,0,0,0,0,Chelsea's Way,0,0,0,0
6613,0,0,,0,0,0,0,0,0,The Christian Cowgirl,0,0,0,0
6614,0,0,,0,0,0,0,0,0,Beyraiderz Shogun,0,0,0,0
6615,0,0,,0,0,0,0,0,0,Broadway Bash,0,0,0,0
6616,0,0,,0,0,0,0,0,0,Limelight,0,0,0,0
6617,0,0,,0,0,0,0,0,0,Back from the Dead,0,0,0,0
6618,0,0,,0,0,0,0,0,0,Need to Know,0,0,0,0
6619,0,0,,0,0,0,0,0,0,Absolutely A List,0,0,0,0
6620,0,0,,0,0,0,0,0,0,Kansas City Beat,0,0,0,0
6621,0,0,2 wins & 2 nominations.,2,2,0,0,0,0,A Chef's Life,0,0,0,0
6622,0,0,1 nomination.,1,0,0,0,0,0,Alex Tagliani: L'homme; l'athlète,0,0,0,0
6623,0,0,,0,0,0,0,0,0,The Many Faces of Kristen Stewart,0,0,0,0
6624,0,0,,0,0,0,0,0,0,Big Tips Texas,0,0,0,0
6625,0,0,,0,0,0,0,0,0,100 Latinos Dijeron,0,0,0,0
6626,0,0,,0,0,0,0,0,0,Battle for the Stage,0,0,0,0
6627,0,0,,0,0,0,0,0,0,2013 Aussie Millions Poker Championship,0,0,0,0
6628,0,0,,0,0,0,0,0,0,2013 WSOP Asia Pacific,0,0,0,0
6629,0,0,,0,0,0,0,0,0,Bunny and Bee,0,0,0,0
6630,0,0,,0,0,0,0,0,0,London Irish,0,0,0,0
6631,0,0,,0,0,0,0,0,0,Confession,0,0,0,0
6632,0,0,,0,0,0,0,0,0,America's Next Top 20 Something,0,0,0,0
6633,0,0,,0,0,0,0,0,0,Daddy Issues,0,0,0,0
6634,0,0,1 nomination.,1,0,0,0,0,0,Bennington Gothique,0,0,0,0
6635,0,0,,0,0,0,0,0,0,Bleak,0,0,0,0
6636,0,0,,0,0,0,0,0,0,Brooklyn,0,0,0,0
6637,0,0,,0,0,0,0,0,0,No Cancun,0,0,0,0
6638,0,0,,0,0,0,0,0,0,Showdown in Zanzibar (Vaya Par De Duelistas),0,0,0,0
6639,0,0,,0,0,0,0,0,0,And No More Shall We Part,0,0,0,0
6640,0,0,,0,0,0,0,0,0,2 Guys and a Couch,0,0,0,0
6641,0,0,,0,0,0,0,0,0,Cheo Yong,0,0,0,0
6642,0,0,,0,0,0,0,0,0,Bottom Knocker Street,0,0,0,0
6643,0,0,,0,0,0,0,0,0,Legs,0,0,0,0
6644,0,0,,0,0,0,0,0,0,Celebrity Super-Spa,0,0,0,0
6645,0,0,,0,0,0,0,0,0,Aces,0,0,0,0
6646,0,0,,0,0,0,0,0,0,Personal Space,0,0,0,0
6647,0,0,,0,0,0,0,0,0,Beverly Hills Moms,0,0,0,0
6648,0,0,,0,0,0,0,0,0,Checker Tobi,0,0,0,0
6649,0,0,,0,0,0,0,0,0,3rd Floor West,0,0,0,0
6650,0,0,,0,0,0,0,0,0,Angel ili demon,0,0,0,0
6651,0,0,,0,0,0,0,0,0,16 x Deutschland - Menschen - Orte - Geschichten,0,0,0,0
6652,0,0,,0,0,0,0,0,0,Baby-Talk,0,0,0,0
6653,0,0,,0,0,0,0,0,0,Hotel Concierges: Berlin - Moskau - Paris,0,0,0,0
6654,0,0,,0,0,0,0,0,0,4WD Touring Australia,0,0,0,0
6655,0,0,,0,0,0,0,0,0,Back in the Soviet Bloc,0,0,0,0
6656,0,0,,0,0,0,0,0,0,Clueless,0,0,0,0
6657,0,0,1 win & 1 nomination.,1,1,0,0,0,0,Arman ja viimeinen ristiretki,0,0,0,0
6658,0,0,,0,0,0,0,0,0,On the Way Out,0,0,0,0
6659,0,0,,0,0,0,0,0,0,A Crazy Leo Show,0,0,0,0
6660,0,0,5 wins.,0,5,0,0,0,0,Queens & Cowboys: A Straight Year on the Gay Rodeo,0,0,0,0
6661,0,0,,0,0,0,0,0,0,Al otro lado de la montaña,0,0,0,0
6662,0,0,,0,0,0,0,0,0,Aprendí a Quererme,0,0,0,0
6663,0,0,3 nominations.,3,0,0,0,0,0,Alice,0,0,0,0
6664,0,0,4 nominations.,4,0,0,0,0,0,Brave Men's Blood,0,0,0,0
6665,0,0,,0,0,0,0,0,0,Asaki yumemishi - yaoya oshichi ibun,0,0,0,0
6666,0,0,,0,0,0,0,0,0,21 Icons,0,0,0,0
6667,0,0,,0,0,0,0,0,0,Anthony,0,0,0,0
6668,0,0,,0,0,0,0,0,0,Chance,0,0,0,0
6669,0,0,,0,0,0,0,0,0,Being: Mike Tyson,0,0,0,0
6670,0,0,,0,0,0,0,0,0,Culinary Legacies,0,0,0,0
6671,0,0,,0,0,0,0,0,0,BlackBoxTV Pranks,0,0,0,0
6672,0,0,,0,0,0,0,0,0,Tunnels,0,0,0,0
6673,0,0,,0,0,0,0,0,0,Training Day,0,0,0,0
6674,0,0,,0,0,0,0,0,0,Talent Show,0,0,0,0
6675,0,0,3 wins & 4 nominations.,4,3,0,0,0,0,The Ambassador to Bern,0,0,0,0
6676,0,0,,0,0,0,0,0,0,Always Summer,0,0,0,0
6677,0,0,,0,0,0,0,0,0,Disaster in the Rockies,0,0,0,0
6678,0,0,,0,0,0,0,0,0,Chasing Nashville,0,0,0,0
6679,0,0,,0,0,0,0,0,0,Baciamo le mani: Palermo-New York 1958,0,0,0,0
6680,0,0,,0,0,0,0,0,0,The Lyman Bostock Story,0,0,0,0
6681,0,0,,0,0,0,0,0,0,Steve & Gwen Go Their Separate Ways,0,0,0,0
6682,0,0,1 nomination.,1,0,0,0,0,0,The Kingdom of Dreams and Madness,0,0,0,0
6683,0,0,,0,0,0,0,0,0,Chlapi neplacu,0,0,0,0
6684,0,0,,0,0,0,0,0,0,Eddie,0,0,0,0
6685,0,0,,0,0,0,0,0,0,All Growz Up with Melinda Hill,0,0,0,0
6686,0,0,,0,0,0,0,0,0,Beat Bobby Flay,0,0,0,0
6687,0,0,,0,0,0,0,0,0,Bible in a Minute,0,0,0,0
6688,0,0,,0,0,0,0,0,0,Bobby Flay Fit,0,0,0,0
6689,0,0,,0,0,0,0,0,0,Sommer in Rom,0,0,0,0
6690,0,0,,0,0,0,0,0,0,Between the Music,0,0,0,0
6691,0,0,1 win.,0,1,0,0,0,0,The Gauntlet,0,0,0,0
6692,0,0,,0,0,0,0,0,0,Cyclops Shojo Saipu,0,0,0,0
6693,0,0,,0,0,0,0,0,0,Bronies,0,0,0,0
6694,0,0,,0,0,0,0,0,0,Hustle,0,0,0,0
6695,0,0,,0,0,0,0,0,0,2013 Primetime Creative Arts Emmy Awards,0,0,0,0
6696,0,0,,0,0,0,0,0,0,The Whole Truth,0,0,0,0
6697,0,0,1 nomination.,1,0,0,0,0,0,Ambush,0,0,0,0
6698,0,0,,0,0,0,0,0,0,Foals Live at the Royal Albert Hall,0,0,0,0
6699,0,0,,0,0,0,0,0,0,Hippo Head,0,0,0,0
6700,0,0,,0,0,0,0,0,0,Greener Pastures: The Story of Three Families,0,0,0,0
6701,0,0,,0,0,0,0,0,0,7 Lives Xposed,0,0,0,0
6702,0,0,,0,0,0,0,0,0,Blooming in Brisbane,0,0,0,0
6703,0,0,,0,0,0,0,0,0,50 Ways to Kill Your Lover,0,0,0,0
6704,0,0,,0,0,0,0,0,0,Achtung! Neue Volksmusik,0,0,0,0
6705,0,0,1 nomination.,1,0,0,0,0,0,Toxic Hot Seat,0,0,0,0
6706,0,0,,0,0,0,0,0,0,My Dear Uncle,0,0,0,0
6707,0,0,,0,0,0,0,0,0,Cartoon Network Praktikanten - Jimi und Mitja machen den Jobcheck,0,0,0,0
6708,0,0,,0,0,0,0,0,0,A Step Away,0,0,0,0
6709,0,0,,0,0,0,0,0,0,50 Grandes Filmes Brasileiros,0,0,0,0
6710,0,0,,0,0,0,0,0,0,A Vida Também é Isto,0,0,0,0
6711,0,0,,0,0,0,0,0,0,Low Tide,0,0,0,0
6712,0,0,,0,0,0,0,0,0,Abierto al mediodía,0,0,0,0
6713,0,0,,0,0,0,0,0,0,Wedding Belles: Talk Series,0,0,0,0
6714,0,0,1 win & 2 nominations.,2,1,0,0,0,0,B&b; de boca en boca,0,0,0,0
6715,0,0,,0,0,0,0,0,0,Flesh for the Beast: Tsukiko's Curse,0,0,0,0
6716,0,0,,0,0,0,0,0,0,Artists Driven Tv,0,0,0,0
6717,0,0,,0,0,0,0,0,0,The Parents,0,0,0,0
6718,0,0,,0,0,0,0,0,0,The Harbinger Decoded,0,0,0,0
6719,0,0,,0,0,0,0,0,0,Call It Improv,0,0,0,0
6720,0,0,,0,0,0,0,0,0,Bí ar an Eolas,0,0,0,0
6721,0,0,,0,0,0,0,0,0,Body Jumpers Origins,0,0,0,0
6722,0,0,3 nominations.,3,0,0,0,0,0,Secret Love,0,0,0,0
6723,0,0,,0,0,0,0,0,0,Bharat Ka Veer Putra - Maharana Pratap,0,0,0,0
6724,0,0,1 nomination.,1,0,0,0,0,0,A to Z,0,0,0,0
6725,0,0,,0,0,0,0,0,0,Anwälte im Einsatz,0,0,0,0
6726,0,0,,0,0,0,0,0,0,Auf dem Tretroller durch Deutschland,0,0,0,0
6727,0,0,,0,0,0,0,0,0,The Love Doves,0,0,0,0
6728,0,0,,0,0,0,0,0,0,Momma Knows Best,0,0,0,0
6729,0,0,,0,0,0,0,0,0,Change,0,0,0,0
6730,0,0,,0,0,0,0,0,0,The Audition,0,0,0,0
6731,0,0,,0,0,0,0,0,0,Femme Fatale,0,0,0,0
6732,0,0,,0,0,0,0,0,0,Quid Pro Quo,0,0,0,0
6733,0,0,,0,0,0,0,0,0,Double Cross,0,0,0,0
6734,0,0,,0,0,0,0,0,0,Jesse,0,0,0,0
6735,0,0,,0,0,0,0,0,0,America Declassified,0,0,0,0
6736,0,0,,0,0,0,0,0,0,Behind the B,0,0,0,0
6737,0,0,,0,0,0,0,0,0,Captain Jokes Parrot's Adventures,0,0,0,0
6738,0,0,,0,0,0,0,0,0,Always,0,0,0,0
6739,0,0,,0,0,0,0,0,0,Block,0,0,0,0
6740,0,0,,0,0,0,0,0,0,From the Ground Up,0,0,0,0
6741,0,0,,0,0,0,0,0,0,Chozen,0,0,0,0
6742,0,0,,0,0,0,0,0,0,Mit dem Fahrrad von Hamburg nach Dresden,0,0,0,0
6743,0,0,,0,0,0,0,0,0,Looking for Pablo,0,0,0,0
6744,0,0,,0,0,0,0,0,0,Crowd Rules,0,0,0,0
6745,0,0,,0,0,0,0,0,0,Bloody Tales,0,0,0,0
6746,0,0,,0,0,0,0,0,0,I Am Not a Dummy,0,0,0,0
6747,0,0,,0,0,0,0,0,0,13 en Libertad,0,0,0,0
6748,0,0,,0,0,0,0,0,0,The Cape: In the Lands of the Lost World,0,0,0,0
6749,0,0,,0,0,0,0,0,0,The Roommate,0,0,0,0
6750,0,0,,0,0,0,0,0,0,Car Show Television,0,0,0,0
6751,0,0,,0,0,0,0,0,0,C.O.P.S. Crew: Trials and Tribulations of the Demonic,0,0,0,0
6752,0,0,,0,0,0,0,0,0,Emotion,0,0,0,0
6753,0,0,,0,0,0,0,0,0,Voices Thrown Silent,0,0,0,0
6754,0,0,,0,0,0,0,0,0,Donna,0,0,0,0
6755,0,0,,0,0,0,0,0,0,A Very British Murder with Lucy Worsley,0,0,0,0
6756,0,0,,0,0,0,0,0,0,Auditions from Hell,0,0,0,0
6757,0,0,,0,0,0,0,0,0,The Pizza,0,0,0,0
6758,0,0,,0,0,0,0,0,0,Bugsted,0,0,0,0
6759,0,0,,0,0,0,0,0,0,American Youth Talent and Art Contests,0,0,0,0
6760,0,0,,0,0,0,0,0,0,Bad Girls All Star Battle,0,0,0,0
6761,0,0,,0,0,0,0,0,0,A Healthy You & Carol Alt,0,0,0,0
6762,0,0,,0,0,0,0,0,0,Centac 12; 20; 24; 26; Fallen Empires,0,0,0,0
6763,0,0,,0,0,0,0,0,0,All In Las Vegas,0,0,0,0
6764,0,0,,0,0,0,0,0,0,Behind the Scene,0,0,0,0
6765,0,0,,0,0,0,0,0,0,My New Roommate,0,0,0,0
6766,0,0,,0,0,0,0,0,0,Brasiliens Asphaltcowboys,0,0,0,0
6767,0,0,,0,0,0,0,0,0,100 Songs; die die Welt bewegten,0,0,0,0
6768,0,0,,0,0,0,0,0,0,Committed,0,0,0,0
6769,0,0,,0,0,0,0,0,0,Daisy Age Diner,0,0,0,0
6770,0,0,,0,0,0,0,0,0,Breaking the Faith,0,0,0,0
6771,0,0,,0,0,0,0,0,0,The Drama Queen,0,0,0,0
6772,0,0,,0,0,0,0,0,0,Alaskan Women Looking for Love,0,0,0,0
6773,0,0,,0,0,0,0,0,0,Sage Steppes: 800 Miles on the Oregon Desert Trail,0,0,0,0
6774,0,0,,0,0,0,0,0,0,Absolute Cintron,0,0,0,0
6775,0,0,,0,0,0,0,0,0,Bratany 4,0,0,0,0
6776,0,0,,0,0,0,0,0,0,1973; journal de guerre,0,0,0,0
6777,0,0,,0,0,0,0,0,0,Uncharted: Hidden Tyrants,0,0,0,0
6778,0,0,,0,0,0,0,0,0,What Now?,0,0,0,0
6779,0,0,,0,0,0,0,0,0,Styled to Rock,0,0,0,0
6780,0,0,,0,0,0,0,0,0,Crazy Hearts: Nashville,0,0,0,0
6781,0,0,,0,0,0,0,0,0,Road Trip,0,0,0,0
6782,0,0,,0,0,0,0,0,0,It's Complicated,0,0,0,0
6783,0,0,,0,0,0,0,0,0,12-12-12,0,0,0,0
6784,0,0,,0,0,0,0,0,0,The Messenger,0,0,0,0
6785,0,0,,0,0,0,0,0,0,Chick on the Side,0,0,0,0
6786,0,0,,0,0,0,0,0,0,Bloguera en construcción,0,0,0,0
6787,0,0,,0,0,0,0,0,0,Blood Money,0,0,0,0
6788,0,0,,0,0,0,0,0,0,BBC Radio 1's Big Weekend: Derry - Londonderry 2013,0,0,0,0
6789,0,0,,0,0,0,0,0,0,Breakup Ninja,0,0,0,0
6790,0,0,,0,0,0,0,0,0,Angry Young Women in Low Rise Jeans with High Class Issues,0,0,0,0
6791,0,0,,0,0,0,0,0,0,Carospektive,0,0,0,0
6792,0,0,,0,0,0,0,0,0,Anechka,0,0,0,0
6793,0,0,,0,0,0,0,0,0,Dallas Car Sharks,0,0,0,0
6794,0,0,,0,0,0,0,0,0,Catch-30,0,0,0,0
6795,0,0,,0,0,0,0,0,0,CIA Declassified,0,0,0,0
6796,0,0,,0,0,0,0,0,0,Watashi no Hawaii no arukikata,0,0,0,0
6797,0,0,,0,0,0,0,0,0,Chapa e pintura,0,0,0,0
6798,0,0,,0,0,0,0,0,0,Another News Show,0,0,0,0
6799,0,0,4 wins.,0,4,0,0,0,0,All in with Laila Ali,0,0,0,0
6800,0,0,,0,0,0,0,0,0,Rendez-Vous,0,0,0,0
6801,0,0,,0,0,0,0,0,0,C-Suite with Jeffrey Hayzlett,0,0,0,0
6802,0,0,,0,0,0,0,0,0,Aaliyah Love's Female Obsession,0,0,0,0
6803,0,0,1 win & 2 nominations.,2,1,0,0,0,0,Bnei Aruba,0,0,0,0
6804,0,0,,0,0,0,0,0,0,Prom Night: Short Film,0,0,0,0
6805,0,0,,0,0,0,0,0,0,ATVN Collabs,0,0,0,0
6806,0,0,1 win & 2 nominations.,2,1,0,0,0,0,Big Girl,0,0,0,0
6807,0,0,,0,0,0,0,0,0,Boom Bingo,0,0,0,0
6808,0,0,1 nomination.,1,0,0,0,0,0,Homecoming,0,0,0,0
6809,0,0,,0,0,0,0,0,0,Shock Value,0,0,0,0
